province_s,province_l,feature_id,date,people_vaccinated,people_fully_vaccinated,source,flag
LPB,Luangprabang,8,5 July 2021,40567,31250,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
HPH,Huaphanh,5,5 July 2021,14008,10184,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
XYB,Xayabury,0,5 July 2021,40488,33171,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
XK,Xiengkhuang,17,5 July 2021,28487,16971,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
VTP,Vientiane,14,5 July 2021,49476,43229,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
BKX,Borikhamxay,3,5 July 2021,33296,22678,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
KHM,Khammuane,6,5 July 2021,38320,22841,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
SVK,Savannakhet,12,5 July 2021,55449,43078,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
SLV,Saravane,11,5 July 2021,24297,18139,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
SK,Sekong,16,5 July 2021,6036,4141,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
CPS,Champasak,4,5 July 2021,53461,36658,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
ATP,Attapeu,1,5 July 2021,11814,9795,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
XSB,Xaysomboun,15,5 July 2021,5614,2753,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4401390823218911,0
CENTRE,Central Hospitals,99,10 July 2021,114199,76623,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
VTE,Vientiane Capital,13,10 July 2021,304256,131860,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
PHO,Phongsaly,10,10 July 2021,12559,9201,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
LNT,Luangnamtha,7,10 July 2021,30285,16767,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
ODX,Oudomxay,9,10 July 2021,36738,16730,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
BK,Bokeo,2,10 July 2021,77432,67536,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
LPB,Luangprabang,8,10 July 2021,45122,31728,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
HPH,Huaphanh,5,10 July 2021,15072,10982,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
XYB,Xayabury,0,10 July 2021,42575,33676,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
XK,Xiengkhuang,17,10 July 2021,28933,18587,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
VTP,Vientiane,14,10 July 2021,49536,44077,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
BKX,Borikhamxay,3,10 July 2021,33357,22925,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
KHM,Khammuane,6,10 July 2021,42265,27298,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
SVK,Savannakhet,12,10 July 2021,63912,44950,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
SLV,Saravane,11,10 July 2021,29659,21802,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
SK,Sekong,16,10 July 2021,11256,4204,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
CPS,Champasak,4,10 July 2021,59108,40901,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
ATP,Attapeu,1,10 July 2021,12914,9837,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
XSB,Xaysomboun,15,10 July 2021,6084,3114,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4412413835449943,0
CENTRE,Central Hospitals,99,11 July 2021,114542,76679,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
VTE,Vientiane Capital,13,11 July 2021,306091,137690,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
PHO,Phongsaly,10,11 July 2021,12666,9247,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
LNT,Luangnamtha,7,11 July 2021,30294,16767,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
ODX,Oudomxay,9,11 July 2021,36738,16730,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
BK,Bokeo,2,11 July 2021,78741,67912,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
LPB,Luangprabang,8,11 July 2021,46921,31729,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
HPH,Huaphanh,5,11 July 2021,15707,11316,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
XYB,Xayabury,0,11 July 2021,42667,33681,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
XK,Xiengkhuang,17,11 July 2021,28979,18846,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
VTP,Vientiane,14,11 July 2021,49536,44319,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
BKX,Borikhamxay,3,11 July 2021,33357,22953,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
KHM,Khammuane,6,11 July 2021,42888,28146,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
SVK,Savannakhet,12,11 July 2021,65622,45228,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
SLV,Saravane,11,11 July 2021,29793,21837,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
SK,Sekong,16,11 July 2021,11256,4208,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
CPS,Champasak,4,11 July 2021,59108,40901,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
ATP,Attapeu,1,11 July 2021,14195,10242,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
XSB,Xaysomboun,15,11 July 2021,6147,3114,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4417662478258412,0
CENTRE,Central Hospitals,99,14 July 2021,115059,78380,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
VTE,Vientiane Capital,13,14 July 2021,306091,139496,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
PHO,Phongsaly,10,14 July 2021,12666,9406,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
LNT,Luangnamtha,7,14 July 2021,30629,16961,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
ODX,Oudomxay,9,14 July 2021,36738,16739,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
BK,Bokeo,2,14 July 2021,78828,68026,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
LPB,Luangprabang,8,14 July 2021,47476,31816,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
HPH,Huaphanh,5,14 July 2021,15861,11473,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
XYB,Xayabury,0,14 July 2021,42701,33891,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
XK,Xiengkhuang,17,14 July 2021,29115,19281,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
VTP,Vientiane,14,14 July 2021,49862,44319,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
BKX,Borikhamxay,3,14 July 2021,33357,23113,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
KHM,Khammuane,6,14 July 2021,42989,29102,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
SVK,Savannakhet,12,14 July 2021,66303,45277,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
SLV,Saravane,11,14 July 2021,31464,21978,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
SK,Sekong,16,14 July 2021,11345,4257,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
CPS,Champasak,4,14 July 2021,59555,40901,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
ATP,Attapeu,1,14 July 2021,14275,10256,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
XSB,Xaysomboun,15,14 July 2021,6147,3200,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4427614240596569,1
CENTRE,Central Hospitals,99,21 July 2021,114947,98721,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
VTE,Vientiane Capital,13,21 July 2021,307374,226547,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
PHO,Phongsaly,10,21 July 2021,12851,9962,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
LNT,Luangnamtha,7,21 July 2021,36262,19080,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
ODX,Oudomxay,9,21 July 2021,36738,30818,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
BK,Bokeo,2,21 July 2021,82503,69794,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
LPB,Luangprabang,8,21 July 2021,47870,33773,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
HPH,Huaphanh,5,21 July 2021,16725,12424,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
XYB,Xayabury,0,21 July 2021,42787,34493,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
XK,Xiengkhuang,17,21 July 2021,30224,23355,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
VTP,Vientiane,14,21 July 2021,49966,45089,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
BKX,Borikhamxay,3,21 July 2021,33594,28145,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
KHM,Khammuane,6,21 July 2021,44173,31098,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
SVK,Savannakhet,12,21 July 2021,77825,50456,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
SLV,Saravane,11,21 July 2021,33989,22971,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
SK,Sekong,16,21 July 2021,11527,4972,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
CPS,Champasak,4,21 July 2021,60696,43597,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
ATP,Attapeu,1,21 July 2021,15339,10832,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
XSB,Xaysomboun,15,21 July 2021,6299,4056,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4448050891886237,0
CENTRE,Central Hospitals,99,25 July 2021,114967,102236,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
VTE,Vientiane Capital,13,25 July 2021,307483,246844,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
PHO,Phongsaly,10,25 July 2021,12865,10041,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
LNT,Luangnamtha,7,25 July 2021,36276,19517,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
ODX,Oudomxay,9,25 July 2021,36738,32186,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
BK,Bokeo,2,25 July 2021,82503,70557,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
LPB,Luangprabang,8,25 July 2021,47870,33984,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
HPH,Huaphanh,5,25 July 2021,16725,12528,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
XYB,Xayabury,0,25 July 2021,42801,34520,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
XK,Xiengkhuang,17,25 July 2021,30257,23989,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
VTP,Vientiane,14,25 July 2021,49966,45321,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
BKX,Borikhamxay,3,25 July 2021,33623,29250,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
KHM,Khammuane,6,25 July 2021,44173,31358,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
SVK,Savannakhet,12,25 July 2021,77949,50877,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
SLV,Saravane,11,25 July 2021,34053,23016,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
SK,Sekong,16,25 July 2021,11527,5403,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
CPS,Champasak,4,25 July 2021,60926,45775,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
ATP,Attapeu,1,25 July 2021,15339,10832,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
XSB,Xaysomboun,15,25 July 2021,6324,4439,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4458665760824750,0
CENTRE,Central Hospitals,99,26 July 2021,308631,252014,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
VTE,Vientiane Capital,13,26 July 2021,114967,103228,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
PHO,Phongsaly,10,26 July 2021,12865,10041,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
LNT,Luangnamtha,7,26 July 2021,36278,20370,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
ODX,Oudomxay,9,26 July 2021,36738,32753,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
BK,Bokeo,2,26 July 2021,82503,70567,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
LPB,Luangprabang,8,26 July 2021,47870,33984,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
HPH,Huaphanh,5,26 July 2021,16725,12528,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
XYB,Xayabury,0,26 July 2021,42811,34785,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
XK,Xiengkhuang,17,26 July 2021,30796,24375,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
VTP,Vientiane,14,26 July 2021,53648,45528,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
BKX,Borikhamxay,3,26 July 2021,33623,29250,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
KHM,Khammuane,6,26 July 2021,44173,31635,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
SVK,Savannakhet,12,26 July 2021,78029,51013,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
SLV,Saravane,11,26 July 2021,34157,23056,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
SK,Sekong,16,26 July 2021,11527,5668,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
CPS,Champasak,4,26 July 2021,63852,45833,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
ATP,Attapeu,1,26 July 2021,15339,10832,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
XSB,Xaysomboun,15,26 July 2021,6324,4631,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1580136645344357/4462045030486823,0
CENTRE,Central Hospitals,99,27 July 2021,116177,106346,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
VTE,Vientiane Capital,13,27 July 2021,308631,252383,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
PHO,Phongsaly,10,27 July 2021,12865,10930,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
LNT,Luangnamtha,7,27 July 2021,36371,20445,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
ODX,Oudomxay,9,27 July 2021,36738,32768,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
BK,Bokeo,2,27 July 2021,82503,70584,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
LPB,Luangprabang,8,27 July 2021,47870,33986,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
HPH,Huaphanh,5,27 July 2021,16725,12560,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
XYB,Xayabury,0,27 July 2021,42825,34790,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
XK,Xiengkhuang,17,27 July 2021,30796,24948,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
VTP,Vientiane,14,27 July 2021,61541,45567,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
BKX,Borikhamxay,3,27 July 2021,33623,30112,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
KHM,Khammuane,6,27 July 2021,44185,31644,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
SVK,Savannakhet,12,27 July 2021,78263,51208,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
SLV,Saravane,11,27 July 2021,34157,23530,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
SK,Sekong,16,27 July 2021,10928,6195,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
CPS,Champasak,4,27 July 2021,67132,46776,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
ATP,Attapeu,1,27 July 2021,15339,10832,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
XSB,Xaysomboun,15,27 July 2021,6324,4678,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4465698783454781,0
CENTRE,Central Hospitals,99,1 August 2021,116802,108879,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
VTE,Vientiane Capital,13,1 August 2021,308826,249590,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
PHO,Phongsaly,10,1 August 2021,12865,12228,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
LNT,Luangnamtha,7,1 August 2021,36371,23271,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
ODX,Oudomxay,9,1 August 2021,35970,33656,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
BK,Bokeo,2,1 August 2021,82181,70627,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
LPB,Luangprabang,8,1 August 2021,47870,36665,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
HPH,Huaphanh,5,1 August 2021,16549,12635,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
XYB,Xayabury,0,1 August 2021,42848,34975,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
XK,Xiengkhuang,17,1 August 2021,31113,26389,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
VTP,Vientiane,14,1 August 2021,98825,95849,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
BKX,Borikhamxay,3,1 August 2021,33623,30382,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
KHM,Khammuane,6,1 August 2021,44185,32280,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
SVK,Savannakhet,12,1 August 2021,78693,56034,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
SLV,Saravane,11,1 August 2021,37585,28750,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
SK,Sekong,16,1 August 2021,12912,9527,https://www.facebook.com/CCEH.MoH.Lao/photos/a.1594657613892260/4481706521854007,0
